"value","s.e."
"(Intercept)",2.91120309690182,0.164491626581014
"Quarters",0.00330155248986867,0.00443748195688777
"ListAge",-0.0102234268587362,0.000844676377941386
"Floor",-0.275212023334918,0.11247748493373
"BldgClass2_ClassB",-0.197823826255104,0.0766386491217189
"BldgClass3_ClassC",-0.294607012215946,0.0787357659528343
"ST1_Net",0.189606130500391,0.0537495454235162
"ST2_Between",-0.0772338697942017,0.0620496958189193
"ST3_FullService",0.100155589575448,0.0594025823479586
"QuarterOff2006Q2",-0.0545251279629455,0.120084859996108
"QuarterOff2006Q3",-0.133051268600541,0.119644514234428
"QuarterOff2006Q4",-0.115524351883664,0.11338566415635
"QuarterOff2007Q1",-0.0628650663943122,0.134662742428115
"QuarterOff2007Q2",-0.154839137840799,0.109574989391649
"QuarterOff2007Q3",-0.112342635995182,0.105880790683836
"QuarterOff2007Q4",-0.0998188620842487,0.109388581845243
"QuarterOff2008Q1",-0.0499523805535486,0.103719214372465
"QuarterOff2008Q2",-0.0444272744062092,0.10576878654499
"QuarterOff2008Q3",-0.136779208361658,0.119478610381727
"QuarterOff2008Q4",-0.0409967460530765,0.10922295953589
"QuarterOff2009Q1",0.0215752676989307,0.114240237768977
"QuarterOff2009Q2",-0.0665550048140276,0.114017891454203
"QuarterOff2009Q3",0.0217909048823469,0.106256878219369
"QuarterOff2009Q4",-0.0711212749789428,0.106166955636023
"QuarterOff2010Q1",-0.14668193644647,0.108278314809971
"QuarterOff2010Q2",-0.163175743071281,0.109205685058872
"QuarterOff2010Q3",-0.0154644753867548,0.106106561257127
"QuarterOff2010Q4",-0.100521877313422,0.109565867188281
"QuarterOff2011Q1",-0.178601116556235,0.109351850917389
"QuarterOff2011Q2",-0.0741993887098278,0.108577439082627
"QuarterOff2011Q3",-0.0126644939120214,0.107586774383928
"QuarterOff2011Q4",0.00240211131377224,0.107734431083206
"Lambda",0.347178170293721,0.0387763977806948
